0.0,150.0
1.0,150.5885151761
2.0,151.1685654637
3.0,151.7401508626
4.0,152.3032713728
5.0,152.8579269945
6.0,153.4041177275
7.0,153.9418435719
8.0,154.4713760195
9.0,154.9943440213
10.0,155.5110190692
11.0,156.0214011632
12.0,156.5254903033
13.0,157.0232864895
14.0,157.5147897217
15.0,158.0
16.0,158.4789173244
17.0,158.9515416948
18.0,159.4178731114
19.0,159.877911574
20.0,160.3316570827
21.0,160.7791096375
22.0,161.2202692383
23.0,161.6551358852
24.0,162.0654197762
25.0,162.3413820992
26.0,162.4647330522
27.0,162.4354726352
28.0,162.2536008482
29.0,161.9191176911
30.0,161.4320231641
31.0,160.7923172671
32.0,160.0
33.0,159.0550713629
34.0,157.9575313559
35.0,156.7073799788
36.0,155.3046172317
37.0,153.7492431146
38.0,152.0412576275
39.0,150.1806607704
40.0,148.2038886474
41.0,146.3295578825
42.0,144.5941045798
43.0,142.9975287394
44.0,141.5398303612
45.0,140.2210094452
46.0,139.0410659915
47.0,138.0
48.0,137.0978114707
49.0,136.3345004037
50.0,135.7100667989
51.0,135.2245106563
52.0,134.8778319759
53.0,134.6700307578
54.0,134.6011070019
55.0,134.6797304611
56.0,134.957919653
57.0,135.4443443303
58.0,136.1390044932
59.0,137.0419001416
60.0,138.1530312756
61.0,139.472397895
62.0,141.0
63.0,142.7358375905
64.0,144.6799106665
65.0,146.8322192281
66.0,149.1927632751
67.0,151.7615428077
68.0,154.5385578258
69.0,157.5238083294
70.0,160.6688396971
71.0,163.6829241998
72.0,166.517607216
73.0,169.1728887457
74.0,171.648768789
75.0,173.9452473458
76.0,176.0623244161
77.0,178.0
78.0,179.7582740974
79.0,181.3371467083
80.0,182.7366178328
81.0,183.9566874708
82.0,184.9973556223
83.0,185.8586222874
84.0,186.540487466
85.0,187.0583424675
86.0,187.5045351485
87.0,187.8944568183
88.0,188.228107477
89.0,188.5054871245
90.0,188.7265957608
91.0,188.891433386
92.0,189.0
93.0,189.0522956029
94.0,189.0483201946
95.0,188.9880737751
96.0,188.8715563445
97.0,188.6987679027
98.0,188.4697084498
99.0,188.1843779857
100.0,187.8566610532
101.0,187.5698649092
102.0,187.3378740963
103.0,187.1606886146
104.0,187.0383084642
105.0,186.9707336449
106.0,186.9579641569
107.0,187.0
108.0,187.0968411743
109.0,187.2484876799
110.0,187.4549395166
111.0,187.7161966845
112.0,188.0322591837
113.0,188.403127014
114.0,188.8288001755
115.0,189.3039134354
116.0,189.7962753966
117.0,190.3005208261
118.0,190.8166497241
119.0,191.3446620904
120.0,191.8845579252
121.0,192.4363372284
122.0,193.0
123.0,193.57554624
124.0,194.1629759484
125.0,194.7622891252
126.0,195.3734857705
127.0,195.9965658841
128.0,196.6315294662
129.0,197.2783765166
130.0,197.9331916676
131.0,198.5724827115
132.0,199.1923342804
133.0,199.7927463743
134.0,200.3737189932
135.0,200.9352521371
136.0,201.477345806
137.0,202.0
138.0,202.503214719
139.0,202.9869899629
140.0,203.4513257319
141.0,203.8962220259
142.0,204.3216788449
143.0,204.727696189
144.0,205.114274058
145.0,205.4747143369
146.0,205.7688283347
147.0,205.9899179362
148.0,206.1379831415
149.0,206.2130239505
150.0,206.2150403632
151.0,206.1440323798
152.0,206.0
153.0,205.782943224
154.0,205.4928620517
155.0,205.1297564832
156.0,204.6936265184
157.0,204.1844721574
158.0,203.6022934001
159.0,202.9470902466
160.0,202.2229667556
161.0,201.4545472806
162.0,200.6459358803
163.0,199.7971325547
164.0,198.9081373039
165.0,197.9789501279
166.0,197.0095710266
167.0,196.0
168.0,194.9502370482
169.0,193.8602821711
170.0,192.7301353688
171.0,191.5597966413
172.0,190.3492659884
173.0,189.0985434104
174.0,187.8076289071
175.0,186.4897073515
176.0,185.2238879818
177.0,184.023355671
178.0,182.888110419
179.0,181.818152226
180.0,180.8134810918
181.0,179.8740970164
182.0,179.0
183.0,178.1911900424
184.0,177.4476671437
185.0,176.7694313039
186.0,176.1564825229
187.0,175.6088208009
188.0,175.1264461377
189.0,174.7093585333
190.0,174.3632335798
191.0,174.1221248286
192.0,173.9917078716
193.0,173.9719827088
194.0,174.0629493403
195.0,174.2646077659
196.0,174.5769579859
197.0,175.0
198.0,175.5337338084
199.0,176.178159411
200.0,176.9332768078
201.0,177.7990859988
202.0,178.7755869841
203.0,179.8627797636
204.0,181.0606643373
205.0,182.3531133919
206.0,183.6433630467
207.0,184.9152859884
208.0,186.168882217
209.0,187.4041517324
210.0,188.6210945348
211.0,189.8197106239
212.0,191.0
213.0,192.1619626629
214.0,193.3055986127
215.0,194.4309078494
216.0,195.5378903729
217.0,196.6265461834
218.0,197.6968752807
219.0,198.7488776648
220.0,199.7758638467
221.0,200.7376968911
222.0,201.627687309
223.0,202.4458351003
224.0,203.1921402651
225.0,203.8666028033
226.0,204.4692227149
227.0,205.0
228.0,205.4589346585
229.0,205.8460266904
230.0,206.1612760958
231.0,206.4046828746
232.0,206.5762470268
233.0,206.6759685525
234.0,206.7038474516
235.0,206.6672590837
236.0,206.6104556065
237.0,206.5408123797
238.0,206.4583294031
239.0,206.3630066769
240.0,206.254844201
241.0,206.1338419753
242.0,206.0
243.0,205.853318275
244.0,205.6937968003
245.0,205.5214355759
246.0,205.3362346018
247.0,205.138193878
248.0,204.9273134045
249.0,204.7035931813
250.0,204.4650260955
251.0,204.1995694696
252.0,203.9052161906
253.0,203.5819662586
254.0,203.2298196735
255.0,202.8487764354
256.0,202.4388365442
257.0,202.0
258.0,201.5322668027
259.0,201.0356369524
260.0,200.510110449
261.0,199.9556872926
262.0,199.3723674831
263.0,198.7601510206
264.0,198.119037905
265.0,197.4625843432
266.0,196.8721275759
267.0,196.36122381
268.0,195.9298730453
269.0,195.578075282
270.0,195.30583052
271.0,195.1131387593
272.0,195.0
273.0,194.966414242
274.0,195.0123814853
275.0,195.1379017299
276.0,195.3429749759
277.0,195.6276012232
278.0,195.9917804718
279.0,196.4355127217
280.0,196.9416900674
281.0,197.4076650748
282.0,197.8163298385
283.0,198.1676843584
284.0,198.4617286345
285.0,198.6984626668
286.0,198.8778864553
287.0,199.0
288.0,199.0648033009
289.0,199.072296358
290.0,199.0224791714
291.0,198.9153517409
292.0,198.7509140666
293.0,198.5291661486
294.0,198.2501079867
295.0,197.9183863637
296.0,197.561881975
297.0,197.1852416034
298.0,196.7884652487
299.0,196.371552911
300.0,195.9345045904
301.0,195.4773202867
302.0,195.0
303.0,194.5025437303
304.0,193.9849514776
305.0,193.4472232419
306.0,192.8893590232
307.0,192.3113588215
308.0,191.7132226368
309.0,191.0949504691
310.0,190.481325084
311.0,190.0210430751
312.0,189.738887208
313.0,189.6348574828
314.0,189.7089538994
315.0,189.9611764578
316.0,190.391525158
317.0,191.0
318.0,191.7866009839
319.0,192.7513281095
320.0,193.894181377
321.0,195.2151607864
322.0,196.7142663375
323.0,198.3914980305
324.0,200.2468558652
325.0,202.2381075767
326.0,204.1118595743
327.0,205.8258795928
328.0,207.3801676323
329.0,208.7747236928
330.0,210.0095477742
331.0,211.0846398766
332.0,212.0
333.0,212.7556281443
334.0,213.3515243096
335.0,213.7876884959
336.0,214.0641207031
337.0,214.1808209313
338.0,214.1377891804
339.0,213.9350254505
340.0,213.5922516778
341.0,213.227799479
342.0,212.8613907904
343.0,212.493025612
344.0,212.1227039437
345.0,211.7504257857
346.0,211.3761911377
347.0,211.0
348.0,210.6218523724
349.0,210.241748255
350.0,209.8596876478
351.0,209.4756705507
352.0,209.0896969638
353.0,208.701766887
354.0,208.3118803204
355.0,207.9239379122
356.0,207.5613435516
357.0,207.2279978868
358.0,206.9239009179
359.0,206.6490526447
360.0,206.4034530673
361.0,206.1871021858
362.0,206.0
363.0,205.8421465101
364.0,205.7135417159
365.0,205.6141856176
366.0,205.5440782151
367.0,205.5032195083
368.0,205.4916094974
369.0,205.5092481823
370.0,205.5441208488
371.0,205.5241392111
372.0,205.4372885552
373.0,205.2835688808
374.0,205.0629801881
375.0,204.7755224771
376.0,204.4211957477
377.0,204.0
378.0,203.5119352339
379.0,202.9570014495
380.0,202.3351986467
381.0,201.6465268256
382.0,200.8909859861
383.0,200.0685761283
384.0,199.1792972522
385.0,198.2246703284
386.0,197.2138211815
387.0,196.1482707822
388.0,195.0280191306
389.0,193.8530662265
390.0,192.6234120701
391.0,191.3390566612
392.0,190.0
393.0,188.6062420864
394.0,187.1577829204
395.0,185.654622502
396.0,184.0967608312
397.0,182.4841979081
398.0,180.8169337325
399.0,179.0949683046
400.0,177.3523016252
401.0,175.7929336998
402.0,174.4508645293
403.0,173.3260941136
404.0,172.4186224529
405.0,171.728449547
406.0,171.2555753961
407.0,171.0
408.0,170.9617233588
409.0,171.1407454726
410.0,171.5370663412
411.0,172.1506859647
412.0,172.9816043431
413.0,174.0298214764
414.0,175.2953373646
415.0,176.7781520077
416.0,178.3460244005
417.0,179.866713538
418.0,181.3402194201
419.0,182.7665420468
420.0,184.1456814182
421.0,185.4776375342
422.0,186.7624103948
423.0,188.0
424.0,189.1904063499
425.0,190.3336294444
426.0,191.4296692835
427.0,192.4785258672
428.0,193.4801991956
429.0,194.4346892686
430.0,195.3419960862
431.0,196.2025558554
432.0,197.018985818
433.0,197.7917221809
434.0,198.5207649441
435.0,199.2061141076
436.0,199.8477696714
437.0,200.4457316355
438.0,201.0
439.0,201.5105747648
440.0,201.9774559299
441.0,202.4006434953
442.0,202.780137461
443.0,203.115937827
444.0,203.4080445934
445.0,203.65645776
446.0,203.8653071337
447.0,204.0593715541
448.0,204.2427808281
449.0,204.4155349555
450.0,204.5776339364
451.0,204.7290777708
452.0,204.8698664586
453.0,205.0
454.0,205.1194783948
455.0,205.2283016432
456.0,205.3264697449
457.0,205.4139827002
458.0,205.490840509
459.0,205.5570431712
460.0,205.612590687
461.0,205.658934676
462.0,205.7047848573
463.0,205.7515928508
464.0,205.7993586564
465.0,205.8480822741
466.0,205.8977637039
467.0,205.9484029459
468.0,206.0
469.0,206.0525548662
470.0,206.1060675446
471.0,206.160538035
472.0,206.2159663377
473.0,206.2723524524
474.0,206.3296963792
475.0,206.3879981182
476.0,206.447751477
477.0,206.5119193019
478.0,206.5809954005
479.0,206.6549797729
480.0,206.733872419
481.0,206.8176733389
482.0,206.9063825326
483.0,207.0
484.0,207.0985257412
485.0,207.2019597561
486.0,207.3103020448
487.0,207.4235526072
488.0,207.5417114434
489.0,207.6647785533
490.0,207.792753937
491.0,207.9123342396
492.0,207.9436993313
493.0,207.8735458572
494.0,207.7018738173
495.0,207.4286832116
496.0,207.0539740402
497.0,206.577746303
498.0,206.0
499.0,205.3207351312
500.0,204.5399516967
501.0,203.6576496964
502.0,202.6738291303
503.0,201.5884899984
504.0,200.4016323007
505.0,199.1132560373
506.0,197.7998489152
507.0,196.5378986415
508.0,195.3274052163
509.0,194.1683686396
510.0,193.0607889113
511.0,192.0046660314
512.0,191.0
513.0,190.0467908171
514.0,189.1450384826
515.0,188.2947429965
516.0,187.4959043589
517.0,186.7485225698
518.0,186.0525976291
519.0,185.4081295368
520.0,184.8146523759
521.0,184.269370644
522.0,183.7718184238
523.0,183.3219957154
524.0,182.9199025188
525.0,182.5655388341
526.0,182.2589046611
527.0,182.0
528.0,181.7888248507
529.0,181.6253792131
530.0,181.5096630874
531.0,181.4416764735
532.0,181.4214193714
533.0,181.4488917811
534.0,181.5240937026
535.0,181.6470251359
536.0,181.7184870338
537.0,181.6392803488
538.0,181.409405081
539.0,181.0288612304
540.0,180.497648797
541.0,179.8157677808
542.0,178.9832181818
543.0,178.0
544.0,176.8661132354
545.0,175.581557888
546.0,174.1463339578
547.0,172.5604414447
548.0,170.8238803489
549.0,168.9366506703
550.0,166.8987524088
551.0,164.7583122431
552.0,162.8040902441
553.0,161.0842130903
554.0,159.5986807818
555.0,158.3474933185
556.0,157.3306507004
557.0,156.5481529276
558.0,156.0
559.0,155.6861919176
560.0,155.6067286805
561.0,155.7616102886
562.0,156.1508367419
563.0,156.7744080405
564.0,157.6323241843
565.0,158.7245851734
566.0,160.0427506187
567.0,161.5361781866
568.0,163.1964274881
569.0,165.0234985232
570.0,167.017391292
571.0,169.1781057944
572.0,171.5056420304
573.0,174.0
574.0,176.6611797032
575.0,179.4891811401
576.0,182.4840043106
577.0,185.6456492147
578.0,188.9741158524
579.0,192.4694042238
580.0,196.1315143288
581.0,199.927406267
582.0,203.6588406364
583.0,207.2927775367
584.0,210.8292169677
585.0,214.2681589296
586.0,217.6096034222
587.0,220.8535504457
588.0,224.0
589.0,227.0489520851
590.0,230.000406701
591.0,232.8543638478
592.0,235.6108235253
593.0,238.2697857337
594.0,240.8312504729
595.0,243.2952177428
596.0,245.6594784458
597.0,247.9107779948
598.0,250.0469072919
599.0,252.0678663372
600.0,253.9736551307
601.0,255.7642736723
602.0,257.4397219621
603.0,259.0
604.0,260.4451077861
605.0,261.7750453204
606.0,262.9898126028
607.0,264.0894096334
608.0,265.0738364121
609.0,265.9430929391
610.0,266.6971792141
611.0,267.3290563914
612.0,267.7964913948
613.0,268.0924453785
614.0,268.2169183424
615.0,268.1699102865
616.0,267.9514212108
617.0,267.5614511153
618.0,267.0
619.0,266.2670678649
620.0,265.3626547101
621.0,264.2867605355
622.0,263.039385341
623.0,261.6205291268
624.0,260.0301918928
625.0,258.268373639
626.0,256.3617387615
627.0,254.4702736362
628.0,252.6206426594
629.0,250.8128458308
630.0,249.0468831506
631.0,247.3227546187
632.0,245.6404602352
633.0,244.0
634.0,242.4013739132
635.0,240.8445819746
636.0,239.3296241845
637.0,237.8565005427
638.0,236.4252110492
639.0,235.035755704
640.0,233.6881345072
641.0,232.3716221509
642.0,231.0218667877
643.0,229.6281431099
644.0,228.1904511173
645.0,226.70879081
646.0,225.183162188
647.0,223.6135652514
648.0,222.0
649.0,220.3424664339
650.0,218.6409645531
651.0,216.8954943577
652.0,215.1060558475
653.0,213.2726490226
654.0,211.395273883
655.0,209.4739304287
656.0,207.506306111
657.0,205.4785256375
658.0,203.3882764593
659.0,201.2355585766
660.0,199.0203719893
661.0,196.7427166975
662.0,194.402592701
663.0,192.0
664.0,189.5349385944
665.0,187.0074084842
666.0,184.4174096695
667.0,181.7649421502
668.0,179.0500059263
669.0,176.2726009978
670.0,173.4327273648
671.0,170.5460967385
672.0,167.7069793875
673.0,164.9310870231
674.0,162.2184196453
675.0,159.5689772541
676.0,156.9827598494
677.0,154.4597674314
678.0,152.0
679.0,149.6034575552
680.0,147.270140097
681.0,145.0000476253
682.0,142.7931801403
683.0,140.6495376419
684.0,138.5691201301
685.0,136.5519276049
686.0,134.6037801244
687.0,132.7595980374
688.0,131.0252014021
689.0,129.4005902184
690.0,127.8857644863
691.0,126.4807242059
692.0,125.1854693771
693.0,124.0
694.0,122.9243160745
695.0,121.9584176006
696.0,121.1023045784
697.0,120.3559770079
698.0,119.7194348889
699.0,119.1926782216
700.0,118.775707006
701.0,118.4578891818
702.0,118.175432388
703.0,117.9177045644
704.0,117.6847057111
705.0,117.476435828
706.0,117.2928949151
707.0,117.1340829724
708.0,117.0
709.0,116.8906459978
710.0,116.8060209658
711.0,116.7461249041
712.0,116.7109578126
713.0,116.7005196913
714.0,116.7148105402
715.0,116.7538303594
716.0,116.8175791488
717.0,116.8870285898
718.0,116.9431503637
719.0,116.9859444707
720.0,117.0154109106
721.0,117.0315496835
722.0,117.0343607894
723.0,117.0238442282
724.0,117.0
725.0,116.9628281048
726.0,116.9123285425
727.0,116.8485013133
728.0,116.771346417
729.0,116.6808638537
730.0,116.5770536233
731.0,116.459915726
732.0,116.329258977
733.0,116.1839362688
734.0,116.0237564168
735.0,115.848719421
736.0,115.6588252815
737.0,115.4540739981
738.0,115.2344655709
739.0,115.0
740.0,114.7506772853
741.0,114.4864974267
742.0,114.2074604244
743.0,113.9135662783
744.0,113.6048149884
745.0,113.2812065547
746.0,112.9427409772
747.0,112.5907508818
748.0,112.2332320236
749.0,111.8715170286
750.0,111.5056058966
751.0,111.1354986278
752.0,110.7611952221
753.0,110.3826956795
754.0,110.0
755.0,109.6131081836
756.0,109.2220202304
757.0,108.8267361402
758.0,108.4272559132
759.0,108.0235795493
760.0,107.6157070485
761.0,107.2036384108
762.0,106.7973468434
763.0,106.4566715895
764.0,106.1915858562
765.0,106.0020896436
766.0,105.8881829517
767.0,105.8498657805
768.0,105.8871381299
769.0,106.0
770.0,106.1884513908
771.0,106.4524923022
772.0,106.7921227343
773.0,107.207342687
774.0,107.6981521605
775.0,108.2645511546
776.0,108.9065396693
777.0,109.6340569469
778.0,110.5067384396
779.0,111.5345233897
780.0,112.7174117971
781.0,114.0554036618
782.0,115.5484989839
783.0,117.1966977633
784.0,119.0
785.0,120.958405694
786.0,123.0719148454
787.0,125.3405274541
788.0,127.7642435201
789.0,130.3430630434
790.0,133.0769860241
791.0,135.9660124621
792.0,138.9983114755
793.0,142.1028977729
794.0,145.2679404723
795.0,148.4934395737
796.0,151.7793950772
797.0,155.1258069828
798.0,158.5326752904
799.0,162.0
800.0,165.5277811117
801.0,169.1160186254
802.0,172.7647125412
803.0,176.473862859
804.0,180.2434695788
805.0,184.0735327008
806.0,187.9640522247
807.0,191.8871853112
808.0,195.6758749231
809.0,199.3022782211
810.0,202.7663952049
811.0,206.0682258748
812.0,209.2077702305
813.0,212.1850282723
814.0,215.0
815.0,217.6526854137
816.0,220.1430845133
817.0,222.4711972989
818.0,224.6370237704
819.0,226.6405639279
820.0,228.4818177714
821.0,230.1607853008
822.0,231.6774665162
823.0,233.0318614175
824.0,234.2239700048
825.0,235.2537922781
826.0,236.1213282373
827.0,236.8265778825
828.0,237.3695412136
829.0,237.7502182307
830.0,237.9678075687
831.0,238.0175010375
832.0,237.8984972719
833.0,237.6107962721
834.0,237.154398038
835.0,236.5293025696
836.0,235.735509867
837.0,234.77301993
838.0,233.6418327588
839.0,232.3419483532
840.0,230.8733667134
841.0,229.2360878393
842.0,227.4301117309
843.0,225.4554383882
844.0,223.3120678113
845.0,221.0
846.0,218.5192349545
847.0,215.8697726746
848.0,213.0516131605
849.0,210.0647564121
850.0,206.9092024294
851.0,203.5849512124
852.0,200.0920027612
853.0,196.4522445658
854.0,192.7970015671
855.0,189.1481612554
856.0,185.5057236305
857.0,181.8696886925
858.0,178.2400564415
859.0,174.6168268773
860.0,171.0
861.0,167.3895758096
862.0,163.7855543061
863.0,160.1879354895
864.0,156.5967193598
865.0,153.011905917
866.0,149.4334951611
867.0,145.8614870921
868.0,142.3069220688
869.0,138.836042244
870.0,135.4598879766
871.0,132.1784592665
872.0,128.9917561139
873.0,125.8997785186
874.0,122.9025264806
875.0,120.0
876.0,117.1921990768
877.0,114.4791237109
878.0,111.8607739024
879.0,109.3371496512
880.0,106.9082509574
881.0,104.574077821
882.0,102.3346302419
883.0,100.1862230217
884.0,98.1067449689
885.0,96.0925108851
886.0,94.1435207702
887.0,92.2597746242
888.0,90.4412724472
889.0,88.6880142391
890.0,87.0
891.0,85.3772297298
892.0,83.8197034285
893.0,82.3274210962
894.0,80.9003827328
895.0,79.5385883383
896.0,78.2420379128
897.0,77.0107314562
898.0,75.8402114708
899.0,74.7260204588
900.0,73.6681584202
901.0,72.6666253551
902.0,71.7214212633
903.0,70.8325461449
904.0,70.0
905.0,69.2237828285
906.0,68.5038946303
907.0,67.8403354056
908.0,67.2331051543
909.0,66.6822038764
910.0,66.1876315719
911.0,65.7493882409
912.0,65.3707126182
913.0,65.0710371135
914.0,64.853600462
915.0,64.7184026635
916.0,64.665443718
917.0,64.6947236256
918.0,64.8062423863
919.0,65.0
920.0,65.2759964668
921.0,65.6342317866
922.0,66.0747059595
923.0,66.5974189854
924.0,67.2023708644
925.0,67.8895615964
926.0,68.6589911815
927.0,69.5106596196
928.0,70.5182449446
929.0,71.7554251904
930.0,73.2222003569
931.0,74.918570444
932.0,76.844535452
933.0,79.0000953806
934.0,81.3852502299
935.0,84.0
936.0,86.8443446908
937.0,89.9182843023
938.0,93.2218188345
939.0,96.7549482875
940.0,100.5176726612
941.0,104.5099919556
942.0,108.7319061707
943.0,113.1399813641
944.0,117.4736138816
945.0,121.6893697806
946.0,125.7872490613
947.0,129.7672517235
948.0,133.6293777674
949.0,137.3736271929
950.0,141.0
951.0,144.5084961887
952.0,147.899115759
953.0,151.1718587109
954.0,154.3267250445
955.0,157.3637147596
956.0,160.2828278564
957.0,163.0840643347
958.0,165.775200204
959.0,168.4028915203
960.0,170.9749142929
961.0,173.4912685217
962.0,175.9519542068
963.0,178.3569713483
964.0,180.706319946
965.0,183.0
